index,Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
831,Oak Street Weather Station,06/11/2015 09:00:00 PM,16.2,15.1,89.0,0.0,0.1,29.4,0.0,9.0,1.2,1.7,987.0,1.0,359.0,12.1,06/11/2015 9:00 PM,OakStreetWeatherStation201506112100
832,Foster Weather Station,06/11/2015 09:00:00 PM,15.89,,87.0,,0.03,,,338.0,0.6,0.9,986.8,1.0,,15.1,06/11/2015 9:00 PM,FosterWeatherStation201506112100
833,Oak Street Weather Station,06/11/2015 10:00:00 PM,15.4,14.5,91.0,0.0,0.0,29.4,0.0,62.0,1.0,1.7,986.9,1.0,0.0,12.1,06/11/2015 10:00 PM,OakStreetWeatherStation201506112200
834,Foster Weather Station,06/11/2015 10:00:00 PM,13.5,,88.0,,0.76,,,14.0,1.8,2.0,986.1,0.0,,15.1,06/11/2015 10:00 PM,FosterWeatherStation201506112200
835,Oak Street Weather Station,06/11/2015 11:00:00 PM,17.1,15.9,89.0,0.0,0.0,29.5,60.0,28.0,1.0,1.4,986.7,2.0,359.0,12.0,06/11/2015 11:00 PM,OakStreetWeatherStation201506112300
836,Foster Weather Station,06/11/2015 11:00:00 PM,14.39,,89.0,,0.13,,,6.0,2.7,3.4,986.1,0.0,,15.1,06/11/2015 11:00 PM,FosterWeatherStation201506112300
837,Oak Street Weather Station,06/12/2015 12:00:00 AM,14.1,13.6,94.0,0.0,2.5,32.0,60.0,14.0,2.8,3.3,986.7,2.0,359.0,12.0,06/12/2015 12:00 AM,OakStreetWeatherStation201506122400
838,Foster Weather Station,06/12/2015 12:00:00 AM,13.78,,90.0,,2.08,,,9.0,2.4,2.7,986.1,0.0,,15.1,06/12/2015 12:00 AM,FosterWeatherStation201506122400
839,Foster Weather Station,07/10/2015 09:00:00 PM,20.28,,60.0,,0.0,,,181.0,1.8,2.1,997.0,0.0,,15.1,07/10/2015 9:00 PM,FosterWeatherStation201507102100
840,Oak Street Weather Station,06/12/2015 01:00:00 AM,14.9,14.4,95.0,0.0,0.5,32.5,60.0,18.0,0.9,1.3,985.8,2.0,0.0,12.0,06/12/2015 1:00 AM,OakStreetWeatherStation201506120100
841,Foster Weather Station,06/12/2015 01:00:00 AM,14.56,,92.0,,1.32,,,17.0,1.1,1.7,985.1,0.0,,15.1,06/12/2015 1:00 AM,FosterWeatherStation201506120100
842,Oak Street Weather Station,06/12/2015 02:00:00 AM,14.7,14.2,95.0,0.0,0.0,32.5,0.0,24.0,1.5,2.1,984.8,2.0,359.0,12.1,06/12/2015 2:00 AM,OakStreetWeatherStation201506120200
843,Foster Weather Station,06/12/2015 02:00:00 AM,13.56,,92.0,,0.51,,,348.0,1.9,2.3,984.4,0.0,,15.1,06/12/2015 2:00 AM,FosterWeatherStation201506120200
844,Oak Street Weather Station,06/12/2015 03:00:00 AM,15.1,14.5,95.0,0.0,0.0,32.5,0.0,38.0,1.4,1.9,984.1,2.0,359.0,12.0,06/12/2015 3:00 AM,OakStreetWeatherStation201506120300
845,Foster Weather Station,06/12/2015 03:00:00 AM,14.39,,92.0,,0.0,,,319.0,2.3,2.6,984.1,0.0,,15.1,06/12/2015 3:00 AM,FosterWeatherStation201506120300
846,Oak Street Weather Station,06/12/2015 04:00:00 AM,16.8,16.0,92.0,0.0,0.2,32.7,0.0,358.0,2.0,2.3,984.5,1.0,359.0,12.1,06/12/2015 4:00 AM,OakStreetWeatherStation201506120400
847,Foster Weather Station,06/12/2015 04:00:00 AM,14.56,,90.0,,0.71,,,1.0,3.8,4.2,983.7,0.0,,15.1,06/12/2015 4:00 AM,FosterWeatherStation201506120400
848,Oak Street Weather Station,06/12/2015 07:00:00 AM,20.3,19.4,92.0,1.8,0.4,33.2,60.0,321.0,1.2,3.4,986.4,26.0,0.0,12.1,06/12/2015 7:00 AM,OakStreetWeatherStation201506120700
849,Foster Weather Station,06/12/2015 07:00:00 AM,17.89,,91.0,,0.08,,,231.0,0.8,0.9,986.1,47.0,,15.1,06/12/2015 7:00 AM,FosterWeatherStation201506120700
850,Oak Street Weather Station,06/12/2015 05:00:00 AM,15.4,14.8,94.0,0.0,0.1,32.8,0.0,63.0,0.4,1.0,984.6,2.0,359.0,12.0,06/12/2015 5:00 AM,OakStreetWeatherStation201506120500
851,Foster Weather Station,06/12/2015 05:00:00 AM,14.28,,91.0,,0.03,,,171.0,1.3,1.6,984.1,0.0,,15.1,06/12/2015 5:00 AM,FosterWeatherStation201506120500
852,Oak Street Weather Station,06/12/2015 06:00:00 AM,17.7,17.3,97.0,0.0,0.0,32.8,60.0,187.0,1.2,3.8,985.0,9.0,359.0,12.0,06/12/2015 6:00 AM,OakStreetWeatherStation201506120600
853,Foster Weather Station,06/12/2015 06:00:00 AM,16.17,,92.0,,0.0,,,248.0,1.1,1.3,984.8,10.0,,15.1,06/12/2015 6:00 AM,FosterWeatherStation201506120600
854,Foster Weather Station,06/12/2015 08:00:00 AM,19.0,,90.0,,0.71,,,306.0,1.6,1.9,986.5,67.0,,15.1,06/12/2015 8:00 AM,FosterWeatherStation201506120800
855,Foster Weather Station,06/12/2015 09:00:00 AM,15.17,,90.0,,0.1,,,345.0,2.0,2.1,987.1,55.0,,15.1,06/12/2015 9:00 AM,FosterWeatherStation201506120900
856,Oak Street Weather Station,06/12/2015 08:00:00 AM,19.9,19.1,93.0,6.0,0.5,33.7,60.0,340.0,1.3,2.3,986.9,47.0,0.0,12.1,06/12/2015 8:00 AM,OakStreetWeatherStation201506120800
857,Oak Street Weather Station,06/12/2015 10:00:00 AM,16.3,15.5,93.0,0.0,0.1,34.3,0.0,0.0,0.0,0.8,988.2,75.0,0.0,12.1,06/12/2015 10:00 AM,OakStreetWeatherStation201506121000
858,Foster Weather Station,06/12/2015 10:00:00 AM,15.28,,91.0,,0.0,,,339.0,2.3,2.5,987.5,90.0,,15.1,06/12/2015 10:00 AM,FosterWeatherStation201506121000
859,Oak Street Weather Station,06/12/2015 11:00:00 AM,13.3,12.8,95.0,8.4,0.5,34.7,60.0,33.0,2.7,3.3,989.2,30.0,359.0,12.1,06/12/2015 11:00 AM,OakStreetWeatherStation201506121100
860,Foster Weather Station,06/12/2015 11:00:00 AM,12.28,,91.0,,0.56,,,7.0,3.8,4.1,988.5,71.0,,15.2,06/12/2015 11:00 AM,FosterWeatherStation201506121100
861,Oak Street Weather Station,06/12/2015 12:00:00 PM,13.8,13.4,95.0,0.0,0.4,35.1,0.0,44.0,2.0,2.5,989.4,73.0,359.0,12.1,06/12/2015 12:00 PM,OakStreetWeatherStation201506121200
862,Foster Weather Station,06/12/2015 12:00:00 PM,12.39,,91.0,,0.81,,,10.0,2.8,3.5,988.8,62.0,,15.1,06/12/2015 12:00 PM,FosterWeatherStation201506121200
863,Foster Weather Station,06/12/2015 01:00:00 PM,11.78,,91.0,,0.0,,,13.0,2.6,3.0,989.2,129.0,,15.1,06/12/2015 1:00 PM,FosterWeatherStation201506121300
864,Foster Weather Station,06/12/2015 02:00:00 PM,11.56,,91.0,,0.0,,,352.0,2.8,3.0,988.8,142.0,,15.1,06/12/2015 2:00 PM,FosterWeatherStation201506121400
865,Oak Street Weather Station,06/12/2015 01:00:00 PM,13.2,12.9,96.0,0.0,0.0,35.1,0.0,16.0,2.7,3.9,989.7,101.0,359.0,12.0,06/12/2015 1:00 PM,OakStreetWeatherStation201506121300
866,Oak Street Weather Station,06/12/2015 03:00:00 PM,12.4,12.0,96.0,0.0,0.0,35.1,0.0,13.0,4.4,5.9,989.6,57.0,359.0,12.1,06/12/2015 3:00 PM,OakStreetWeatherStation201506121500
867,Oak Street Weather Station,06/12/2015 04:00:00 PM,12.2,11.9,97.0,0.0,0.0,35.1,60.0,25.0,3.6,5.5,989.8,53.0,359.0,12.1,06/12/2015 4:00 PM,OakStreetWeatherStation201506121600
868,Foster Weather Station,06/12/2015 03:00:00 PM,11.39,,91.0,,0.0,,,3.0,3.1,4.0,989.2,37.0,,15.2,06/12/2015 3:00 PM,FosterWeatherStation201506121500
869,Oak Street Weather Station,06/12/2015 05:00:00 PM,12.2,11.8,96.0,0.0,0.0,35.2,0.0,49.0,2.6,3.6,991.0,24.0,359.0,12.0,06/12/2015 5:00 PM,OakStreetWeatherStation201506121700
870,Foster Weather Station,06/12/2015 05:00:00 PM,11.06,,91.0,,0.0,,,14.0,4.6,5.3,990.2,32.0,,15.2,06/12/2015 5:00 PM,FosterWeatherStation201506121700
871,Foster Weather Station,06/12/2015 06:00:00 PM,11.17,,92.0,,0.0,,,331.0,2.5,3.0,990.5,60.0,,15.1,06/12/2015 6:00 PM,FosterWeatherStation201506121800
872,Foster Weather Station,06/12/2015 07:00:00 PM,11.56,,92.0,,0.0,,,347.0,2.7,2.9,990.5,40.0,,15.1,06/12/2015 7:00 PM,FosterWeatherStation201506121900
873,Oak Street Weather Station,06/12/2015 06:00:00 PM,11.8,11.5,97.0,0.0,0.0,35.2,0.0,10.0,2.9,3.9,991.4,20.0,359.0,12.1,06/12/2015 6:00 PM,OakStreetWeatherStation201506121800
874,Oak Street Weather Station,06/12/2015 08:00:00 PM,12.3,12.2,98.0,0.0,0.0,35.2,0.0,357.0,2.3,4.0,991.3,6.0,359.0,12.0,06/12/2015 8:00 PM,OakStreetWeatherStation201506122000
875,Foster Weather Station,06/12/2015 08:00:00 PM,11.17,,92.0,,0.0,,,352.0,3.9,4.7,990.5,5.0,,15.2,06/12/2015 8:00 PM,FosterWeatherStation201506122000
876,Oak Street Weather Station,06/12/2015 09:00:00 PM,12.0,11.9,98.0,0.0,0.0,35.2,0.0,1.0,3.0,5.5,991.5,2.0,359.0,12.0,06/12/2015 9:00 PM,OakStreetWeatherStation201506122100
877,Foster Weather Station,06/12/2015 09:00:00 PM,11.28,,92.0,,0.0,,,347.0,4.2,5.0,990.5,0.0,,15.1,06/12/2015 9:00 PM,FosterWeatherStation201506122100
878,Oak Street Weather Station,06/12/2015 10:00:00 PM,12.2,11.9,97.0,0.0,0.0,35.2,0.0,38.0,0.7,2.0,992.1,2.0,359.0,12.2,06/12/2015 10:00 PM,OakStreetWeatherStation201506122200
879,Foster Weather Station,06/12/2015 10:00:00 PM,11.67,,91.0,,0.0,,,350.0,3.1,3.4,991.5,0.0,,15.1,06/12/2015 10:00 PM,FosterWeatherStation201506122200
880,Oak Street Weather Station,06/12/2015 11:00:00 PM,12.4,12.1,97.0,0.0,0.0,35.2,0.0,15.0,1.8,2.2,992.4,2.0,359.0,12.1,06/12/2015 11:00 PM,OakStreetWeatherStation201506122300
881,Foster Weather Station,06/12/2015 11:00:00 PM,11.67,,91.0,,0.0,,,333.0,2.2,2.5,991.5,0.0,,15.2,06/12/2015 11:00 PM,FosterWeatherStation201506122300
882,Oak Street Weather Station,06/13/2015 12:00:00 AM,12.6,12.3,97.0,0.0,0.0,35.2,0.0,5.0,1.8,2.5,992.3,2.0,359.0,12.1,06/13/2015 12:00 AM,OakStreetWeatherStation201506132400
883,Foster Weather Station,06/13/2015 12:00:00 AM,12.0,,91.0,,0.0,,,356.0,2.8,3.3,991.9,0.0,,15.1,06/13/2015 12:00 AM,FosterWeatherStation201506132400
884,Oak Street Weather Station,06/13/2015 01:00:00 AM,12.8,12.5,97.0,0.0,0.0,35.2,0.0,18.0,1.4,1.8,992.0,2.0,359.0,12.1,06/13/2015 1:00 AM,OakStreetWeatherStation201506130100
885,Oak Street Weather Station,06/13/2015 02:00:00 PM,26.7,22.0,67.0,0.0,0.0,35.2,0.0,126.0,1.8,3.1,991.3,932.0,0.0,12.2,06/13/2015 2:00 PM,OakStreetWeatherStation201506131400
886,Foster Weather Station,06/13/2015 02:00:00 PM,18.28,,81.0,,0.0,,,151.0,0.6,0.9,991.2,302.0,,15.1,06/13/2015 2:00 PM,FosterWeatherStation201506131400
887,Foster Weather Station,07/14/2015 03:00:00 AM,23.78,,74.0,,0.0,,,323.0,0.8,0.9,978.7,1.0,,15.1,07/14/2015 3:00 AM,FosterWeatherStation201507140300
888,Foster Weather Station,06/13/2015 01:00:00 AM,12.06,,92.0,,0.0,,,324.0,2.8,4.5,991.5,0.0,,15.1,06/13/2015 1:00 AM,FosterWeatherStation201506130100
889,Oak Street Weather Station,06/13/2015 02:00:00 AM,13.0,12.7,97.0,0.0,0.0,35.2,0.0,357.0,1.9,3.0,991.3,2.0,359.0,12.0,06/13/2015 2:00 AM,OakStreetWeatherStation201506130200
890,Foster Weather Station,06/13/2015 02:00:00 AM,12.17,,92.0,,0.0,,,346.0,4.9,5.5,990.5,0.0,,15.1,06/13/2015 2:00 AM,FosterWeatherStation201506130200
891,Oak Street Weather Station,06/13/2015 12:00:00 PM,19.0,17.0,82.0,0.0,0.0,35.2,0.0,123.0,1.4,2.7,992.4,982.0,0.0,12.1,06/13/2015 12:00 PM,OakStreetWeatherStation201506131200
892,Foster Weather Station,06/13/2015 12:00:00 PM,17.06,,82.0,,0.0,,,114.0,2.4,2.6,991.9,855.0,,15.1,06/13/2015 12:00 PM,FosterWeatherStation201506131200
893,Oak Street Weather Station,06/13/2015 03:00:00 AM,12.6,12.3,97.0,0.0,0.0,35.2,0.0,11.0,2.3,3.0,991.0,2.0,359.0,12.1,06/13/2015 3:00 AM,OakStreetWeatherStation201506130300
894,Foster Weather Station,06/13/2015 03:00:00 AM,11.56,,92.0,,0.0,,,344.0,4.6,4.8,990.5,0.0,,15.2,06/13/2015 3:00 AM,FosterWeatherStation201506130300
895,Oak Street Weather Station,06/13/2015 04:00:00 AM,12.4,12.1,96.0,0.0,0.0,35.2,0.0,41.0,1.3,1.8,991.0,3.0,359.0,12.0,06/13/2015 4:00 AM,OakStreetWeatherStation201506130400
896,Foster Weather Station,06/13/2015 04:00:00 AM,11.39,,92.0,,0.0,,,344.0,3.7,4.1,990.5,0.0,,15.2,06/13/2015 4:00 AM,FosterWeatherStation201506130400
897,Oak Street Weather Station,06/13/2015 05:00:00 AM,12.9,12.6,97.0,0.0,0.0,35.2,0.0,99.0,0.7,1.4,991.8,3.0,359.0,12.1,06/13/2015 5:00 AM,OakStreetWeatherStation201506130500
898,Foster Weather Station,06/13/2015 05:00:00 AM,12.28,,93.0,,0.0,,,247.0,1.9,2.4,991.5,0.0,,15.1,06/13/2015 5:00 AM,FosterWeatherStation201506130500
899,Oak Street Weather Station,06/13/2015 06:00:00 AM,13.4,13.1,97.0,0.0,0.0,35.2,0.0,10.0,0.7,0.9,992.4,9.0,359.0,12.1,06/13/2015 6:00 AM,OakStreetWeatherStation201506130600
900,Foster Weather Station,06/13/2015 06:00:00 AM,12.67,,93.0,,0.0,,,255.0,1.3,1.6,991.9,8.0,,15.1,06/13/2015 6:00 AM,FosterWeatherStation201506130600
901,Oak Street Weather Station,06/13/2015 07:00:00 AM,14.0,13.8,98.0,0.0,0.0,35.2,0.0,85.0,0.9,1.1,991.9,80.0,359.0,12.1,06/13/2015 7:00 AM,OakStreetWeatherStation201506130700
902,Foster Weather Station,06/13/2015 07:00:00 AM,13.17,,93.0,,0.0,,,143.0,0.8,1.3,991.5,85.0,,15.1,06/13/2015 7:00 AM,FosterWeatherStation201506130700
903,Oak Street Weather Station,06/13/2015 08:00:00 AM,15.0,14.6,96.0,0.0,0.0,35.2,0.0,350.0,1.1,1.4,992.4,119.0,359.0,12.0,06/13/2015 8:00 AM,OakStreetWeatherStation201506130800
904,Foster Weather Station,06/13/2015 08:00:00 AM,13.89,,92.0,,0.0,,,121.0,1.7,2.0,991.9,137.0,,15.1,06/13/2015 8:00 AM,FosterWeatherStation201506130800
905,Oak Street Weather Station,06/13/2015 09:00:00 AM,17.6,16.3,88.0,0.0,0.0,35.2,0.0,80.0,1.2,2.1,992.8,388.0,0.0,12.1,06/13/2015 9:00 AM,OakStreetWeatherStation201506130900
906,Foster Weather Station,06/13/2015 09:00:00 AM,14.17,,89.0,,0.0,,,112.0,1.9,2.3,992.2,357.0,,15.1,06/13/2015 9:00 AM,FosterWeatherStation201506130900
907,Oak Street Weather Station,06/13/2015 10:00:00 AM,17.4,15.9,86.0,0.0,0.0,35.2,0.0,80.0,0.7,1.5,992.6,396.0,0.0,12.1,06/13/2015 10:00 AM,OakStreetWeatherStation201506131000
908,Foster Weather Station,06/13/2015 10:00:00 AM,15.28,,85.0,,0.0,,,112.0,2.4,2.8,992.2,587.0,,15.1,06/13/2015 10:00 AM,FosterWeatherStation201506131000
909,Oak Street Weather Station,06/13/2015 11:00:00 AM,19.4,17.0,79.0,0.0,0.0,35.2,0.0,104.0,0.8,1.3,992.4,735.0,0.0,12.1,06/13/2015 11:00 AM,OakStreetWeatherStation201506131100
910,Foster Weather Station,06/13/2015 11:00:00 AM,15.56,,83.0,,0.0,,,115.0,2.2,2.5,991.9,721.0,,15.1,06/13/2015 11:00 AM,FosterWeatherStation201506131100
911,Oak Street Weather Station,06/13/2015 01:00:00 PM,25.0,21.0,70.0,0.0,0.0,35.2,0.0,128.0,0.9,2.4,992.0,892.0,0.0,12.1,06/13/2015 1:00 PM,OakStreetWeatherStation201506131300
912,Foster Weather Station,06/13/2015 01:00:00 PM,17.67,,79.0,,0.0,,,110.0,2.2,2.6,991.5,418.0,,15.1,06/13/2015 1:00 PM,FosterWeatherStation201506131300
913,Oak Street Weather Station,06/13/2015 03:00:00 PM,19.5,17.6,84.0,0.0,0.0,35.2,0.0,83.0,1.2,2.2,990.9,840.0,0.0,12.1,06/13/2015 3:00 PM,OakStreetWeatherStation201506131500
914,Foster Weather Station,06/13/2015 03:00:00 PM,16.28,,84.0,,0.0,,,14.0,2.9,3.2,990.5,662.0,,15.1,06/13/2015 3:00 PM,FosterWeatherStation201506131500
915,Foster Weather Station,06/13/2015 06:00:00 PM,13.78,,92.0,,0.0,,,35.0,1.7,2.0,990.2,93.0,,15.1,06/13/2015 6:00 PM,FosterWeatherStation201506131800
916,Oak Street Weather Station,06/13/2015 10:00:00 PM,21.3,19.5,85.0,0.0,0.7,41.1,60.0,0.0,0.0,0.8,991.4,0.0,0.0,12.1,06/13/2015 10:00 PM,OakStreetWeatherStation201506132200
917,Foster Weather Station,06/13/2015 10:00:00 PM,21.28,,84.0,,0.1,,,216.0,1.4,1.6,990.9,0.0,,15.1,06/13/2015 10:00 PM,FosterWeatherStation201506132200
918,Oak Street Weather Station,06/14/2015 12:00:00 AM,19.7,18.9,93.0,0.0,0.2,41.3,0.0,54.0,0.0,0.6,991.4,0.0,0.0,12.2,06/14/2015 12:00 AM,OakStreetWeatherStation201506142400
919,Oak Street Weather Station,06/14/2015 03:00:00 AM,21.2,20.6,95.0,0.0,5.5,52.1,0.0,125.0,0.0,1.0,991.0,0.0,0.0,12.1,06/14/2015 3:00 AM,OakStreetWeatherStation201506140300
920,Oak Street Weather Station,06/14/2015 04:00:00 AM,20.2,19.9,98.0,0.0,0.0,52.1,0.0,0.0,0.0,0.4,990.2,0.0,0.0,12.1,06/14/2015 4:00 AM,OakStreetWeatherStation201506140400
921,Foster Weather Station,07/20/2015 10:00:00 PM,25.78,,66.0,,0.0,,,141.0,0.3,0.7,985.4,0.0,,15.1,07/20/2015 10:00 PM,FosterWeatherStation201507202200
922,Foster Weather Station,06/13/2015 04:00:00 PM,14.89,,89.0,,0.0,,,16.0,3.1,3.4,990.5,680.0,,15.1,06/13/2015 4:00 PM,FosterWeatherStation201506131600
923,Foster Weather Station,06/13/2015 05:00:00 PM,14.0,,91.0,,0.0,,,5.0,3.0,3.4,990.2,281.0,,15.1,06/13/2015 5:00 PM,FosterWeatherStation201506131700
924,Oak Street Weather Station,06/13/2015 04:00:00 PM,16.7,15.8,91.0,0.0,0.0,35.2,0.0,11.0,3.1,3.7,990.8,314.0,0.0,12.1,06/13/2015 4:00 PM,OakStreetWeatherStation201506131600
925,Oak Street Weather Station,06/13/2015 07:00:00 PM,15.0,14.4,93.0,0.0,0.0,35.2,0.0,29.0,1.0,1.5,991.0,5.0,359.0,12.2,06/13/2015 7:00 PM,OakStreetWeatherStation201506131900
926,Foster Weather Station,06/13/2015 07:00:00 PM,14.28,,92.0,,0.05,,,311.0,1.1,1.3,990.5,5.0,,15.1,06/13/2015 7:00 PM,FosterWeatherStation201506131900
927,Oak Street Weather Station,06/13/2015 08:00:00 PM,20.2,18.6,86.0,8.4,2.7,37.8,60.0,324.0,2.1,3.1,991.7,2.0,359.0,12.1,06/13/2015 8:00 PM,OakStreetWeatherStation201506132000
928,Foster Weather Station,06/13/2015 08:00:00 PM,19.06,,93.0,,2.26,,,251.0,2.4,2.6,991.2,0.0,,15.1,06/13/2015 8:00 PM,FosterWeatherStation201506132000
929,Oak Street Weather Station,06/13/2015 09:00:00 PM,22.9,20.4,80.0,4.2,2.6,40.4,60.0,297.0,1.4,3.8,990.7,0.0,0.0,12.1,06/13/2015 9:00 PM,OakStreetWeatherStation201506132100
930,Foster Weather Station,06/13/2015 09:00:00 PM,22.28,,79.0,,0.79,,,210.0,2.6,3.1,990.5,0.0,,15.1,06/13/2015 9:00 PM,FosterWeatherStation201506132100
931,Oak Street Weather Station,06/13/2015 11:00:00 PM,20.5,19.4,90.0,0.0,0.0,41.1,60.0,60.0,0.5,1.1,991.6,0.0,0.0,12.0,06/13/2015 11:00 PM,OakStreetWeatherStation201506132300
932,Foster Weather Station,06/13/2015 11:00:00 PM,21.28,,86.0,,0.0,,,181.0,0.7,0.8,991.2,1.0,,15.1,06/13/2015 11:00 PM,FosterWeatherStation201506132300
933,Oak Street Weather Station,06/14/2015 02:00:00 AM,21.4,20.6,93.0,9.6,4.6,46.5,60.0,17.0,1.0,1.7,991.0,0.0,0.0,12.1,06/14/2015 2:00 AM,OakStreetWeatherStation201506140200
934,Oak Street Weather Station,06/14/2015 05:00:00 AM,21.1,20.2,92.0,0.0,0.0,52.1,0.0,140.0,1.1,2.5,990.3,0.0,0.0,12.0,06/14/2015 5:00 AM,OakStreetWeatherStation201506140500
935,Oak Street Weather Station,06/14/2015 06:00:00 AM,22.3,21.0,89.0,3.0,0.2,52.3,60.0,289.0,2.1,5.8,990.7,3.0,0.0,12.1,06/14/2015 6:00 AM,OakStreetWeatherStation201506140600
936,Foster Weather Station,06/14/2015 02:00:00 AM,20.89,,92.0,,24.18,,,324.0,0.6,1.0,990.5,0.0,,15.1,06/14/2015 2:00 AM,FosterWeatherStation201506140200
937,Oak Street Weather Station,06/14/2015 12:00:00 PM,25.0,22.3,80.0,0.0,0.0,67.4,0.0,273.0,1.0,3.7,991.0,626.0,0.0,12.1,06/14/2015 12:00 PM,OakStreetWeatherStation201506141200
938,Foster Weather Station,06/14/2015 12:00:00 PM,25.06,,73.0,,0.0,,,211.0,3.0,3.1,990.9,587.0,,15.1,06/14/2015 12:00 PM,FosterWeatherStation201506141200
939,Oak Street Weather Station,06/14/2015 03:00:00 PM,28.5,22.4,59.0,0.0,0.0,67.4,0.0,314.0,1.1,3.1,990.8,170.0,0.0,12.1,06/14/2015 3:00 PM,OakStreetWeatherStation201506141500
940,Foster Weather Station,06/14/2015 03:00:00 PM,28.0,,55.0,,0.0,,,260.0,3.0,3.7,990.5,629.0,,15.1,06/14/2015 3:00 PM,FosterWeatherStation201506141500
941,Oak Street Weather Station,06/14/2015 06:00:00 PM,23.2,19.8,73.0,0.0,0.0,67.4,0.0,90.0,0.7,1.7,990.5,65.0,0.0,12.1,06/14/2015 6:00 PM,OakStreetWeatherStation201506141800
942,Foster Weather Station,06/14/2015 06:00:00 PM,20.67,,77.0,,0.13,,,180.0,0.8,1.3,990.2,48.0,,15.1,06/14/2015 6:00 PM,FosterWeatherStation201506141800
943,Oak Street Weather Station,06/14/2015 07:00:00 PM,23.9,20.6,75.0,0.0,0.0,67.4,0.0,72.0,1.5,2.3,990.7,72.0,0.0,12.1,06/14/2015 7:00 PM,OakStreetWeatherStation201506141900
944,Foster Weather Station,06/14/2015 07:00:00 PM,20.06,,85.0,,0.36,,,133.0,1.5,1.7,990.2,93.0,,15.1,06/14/2015 7:00 PM,FosterWeatherStation201506141900
945,Oak Street Weather Station,06/14/2015 07:00:00 AM,21.5,20.8,94.0,5.4,9.3,61.5,60.0,216.0,0.4,3.0,990.8,4.0,0.0,12.1,06/14/2015 7:00 AM,OakStreetWeatherStation201506140700
946,Oak Street Weather Station,06/14/2015 08:00:00 AM,21.7,20.8,92.0,0.0,0.8,62.3,0.0,21.0,0.5,0.8,990.8,63.0,0.0,12.1,06/14/2015 8:00 AM,OakStreetWeatherStation201506140800
947,Oak Street Weather Station,06/14/2015 09:00:00 AM,21.8,21.3,95.0,9.0,4.4,66.7,60.0,266.0,0.9,2.5,990.7,28.0,359.0,12.1,06/14/2015 9:00 AM,OakStreetWeatherStation201506140900
948,Foster Weather Station,06/14/2015 02:00:00 PM,27.17,,60.0,,0.0,,,188.0,1.7,2.2,990.5,1098.0,,15.1,06/14/2015 2:00 PM,FosterWeatherStation201506141400
949,Oak Street Weather Station,06/14/2015 10:00:00 AM,20.9,20.6,97.0,0.0,0.7,67.4,0.0,117.0,0.4,0.9,990.6,310.0,0.0,12.1,06/14/2015 10:00 AM,OakStreetWeatherStation201506141000
950,Oak Street Weather Station,06/14/2015 11:00:00 AM,23.5,21.9,87.0,0.0,0.0,67.4,60.0,286.0,0.7,1.3,991.1,57.0,0.0,12.1,06/14/2015 11:00 AM,OakStreetWeatherStation201506141100
951,Foster Weather Station,06/14/2015 11:00:00 AM,23.78,,81.0,,0.0,,,204.0,2.7,3.0,990.5,197.0,,15.1,06/14/2015 11:00 AM,FosterWeatherStation201506141100
952,Foster Weather Station,06/14/2015 01:00:00 PM,26.28,,66.0,,0.0,,,276.0,1.9,2.5,990.9,463.0,,15.1,06/14/2015 1:00 PM,FosterWeatherStation201506141300
953,Oak Street Weather Station,06/14/2015 01:00:00 PM,26.6,22.6,71.0,0.0,0.0,67.4,0.0,252.0,2.5,5.1,991.0,706.0,1.0,12.1,06/14/2015 1:00 PM,OakStreetWeatherStation201506141300
954,Oak Street Weather Station,06/14/2015 04:00:00 PM,29.1,22.2,55.0,0.0,0.0,67.4,0.0,245.0,1.4,3.2,990.4,184.0,0.0,12.1,06/14/2015 4:00 PM,OakStreetWeatherStation201506141600
955,Foster Weather Station,06/14/2015 04:00:00 PM,28.5,,56.0,,0.0,,,219.0,0.7,1.2,990.2,212.0,,15.1,06/14/2015 4:00 PM,FosterWeatherStation201506141600
956,Oak Street Weather Station,06/14/2015 05:00:00 PM,29.4,22.2,53.0,0.0,0.0,67.4,0.0,269.0,1.3,4.1,990.5,133.0,0.0,12.2,06/14/2015 5:00 PM,OakStreetWeatherStation201506141700
957,Foster Weather Station,06/14/2015 05:00:00 PM,28.17,,58.0,,0.0,,,273.0,1.8,2.7,990.2,94.0,,15.1,06/14/2015 5:00 PM,FosterWeatherStation201506141700
958,Oak Street Weather Station,06/14/2015 09:00:00 PM,21.3,19.2,82.0,0.0,0.0,67.4,0.0,0.0,0.0,0.7,991.0,0.0,0.0,12.1,06/14/2015 9:00 PM,OakStreetWeatherStation201506142100
959,Foster Weather Station,06/14/2015 09:00:00 PM,21.56,,80.0,,0.0,,,160.0,1.2,1.3,990.5,0.0,,15.1,06/14/2015 9:00 PM,FosterWeatherStation201506142100
960,Oak Street Weather Station,06/14/2015 08:00:00 PM,20.7,19.0,86.0,0.0,0.0,67.4,0.0,8.0,1.3,1.9,990.8,17.0,0.0,12.1,06/14/2015 8:00 PM,OakStreetWeatherStation201506142000
961,Foster Weather Station,06/14/2015 08:00:00 PM,21.06,,82.0,,0.0,,,138.0,2.4,2.8,990.2,15.0,,15.1,06/14/2015 8:00 PM,FosterWeatherStation201506142000
